"rev_id","a","b","c","d","e","f","g","h","i","j","k","l","Undetermined"
171680833,0,1,0,0,0,0,0,0,0,0,0,0,0
171755816,0,0,0,0,1,0,0,0,0,0,0,0,0
172281938,1,1,1,0,1,0,1,0,0,0,0,1,0
172282059,0,0,1,0,0,0,0,0,0,0,0,1,0
180303636,0,0,1,0,0,1,0,0,0,0,0,0,0
204360045,0,0,1,0,0,0,1,0,0,0,0,0,1
204360175,0,0,0,0,0,0,1,1,0,0,0,0,0
211182669,0,0,1,0,0,0,0,0,0,0,0,1,0
215156536,0,0,0,0,0,1,0,0,0,0,0,0,0
215157109,0,0,0,0,0,1,0,0,0,0,0,0,0
220139231,0,1,1,0,0,0,0,0,0,0,0,0,1
222508770,0,1,0,0,0,0,0,0,0,0,0,0,0
222509097,0,1,0,0,1,1,0,0,0,0,0,0,0
222706299,0,1,0,0,0,0,0,0,0,0,0,0,0
223914792,1,0,0,0,0,0,1,0,0,0,0,0,0
223914943,0,1,1,0,0,0,0,0,0,0,0,0,1
225181609,0,1,0,0,0,0,0,0,0,0,0,0,0
226588960,0,1,0,0,0,0,0,0,0,0,0,0,0
228895715,0,1,0,0,0,0,0,0,0,0,0,0,0
230020993,0,1,0,0,0,0,0,0,0,0,0,0,0
231595714,0,1,0,0,0,0,0,0,0,0,0,0,0
233536964,0,1,0,0,1,0,0,0,0,0,0,0,1
237015707,0,1,0,0,0,0,0,0,0,0,0,0,0
237015742,0,0,0,0,0,1,0,0,0,0,0,0,0
237627630,0,1,0,0,0,0,0,0,0,0,0,0,0
241835411,0,1,0,0,0,1,0,0,0,0,0,0,0
246859306,0,0,0,0,0,0,0,0,1,0,0,0,0
246859403,0,0,0,0,0,0,0,0,1,0,0,0,0
246859450,0,0,0,0,0,0,0,0,0,1,0,0,0
246859588,0,0,0,0,0,0,0,0,1,0,0,0,0
246859598,0,0,0,0,0,0,0,0,0,1,0,0,0
246859701,0,0,0,0,0,0,0,0,1,0,0,0,0
246859729,0,0,0,0,0,0,0,0,0,1,0,0,0
256527229,0,0,0,0,0,0,0,0,0,0,1,0,0
272923228,0,0,1,0,0,0,0,0,0,0,0,0,0
277250682,0,1,1,0,0,0,0,0,0,0,0,0,0
298480299,0,0,0,0,0,0,0,0,0,0,1,0,0
308206306,0,1,0,0,0,0,0,0,0,0,0,0,0
308206550,0,1,0,0,0,0,0,1,0,0,0,0,0
314808007,1,0,1,0,0,0,0,0,0,0,1,0,0
316190880,0,1,0,0,0,0,0,0,0,0,0,0,0
333695184,1,0,1,0,0,0,0,0,0,0,0,0,0
335960204,0,0,0,0,0,0,0,0,0,0,0,0,1
336743903,0,0,0,0,0,0,0,0,1,0,0,0,0
336743975,0,0,0,0,0,0,0,0,1,0,0,0,0
336743977,0,0,0,0,0,0,0,0,0,1,0,0,0
345373702,0,0,0,0,0,0,0,0,1,0,0,0,0
345514813,0,0,0,0,0,0,0,0,0,1,0,0,0
359548984,0,0,0,0,0,1,0,0,0,0,0,0,0
375164393,0,0,1,0,0,0,1,0,0,0,0,0,1
375164457,0,1,0,0,1,0,0,0,0,0,0,0,0
377724350,0,1,1,0,1,0,0,0,0,0,0,0,1
379301731,0,1,1,0,0,0,0,1,0,0,0,0,0
379302072,0,0,1,0,0,0,0,1,0,0,0,0,0
379302316,0,0,1,0,0,0,0,0,0,0,0,0,0
379302368,0,0,0,0,0,0,0,0,0,0,0,0,1
379303326,0,1,1,0,0,0,0,0,0,0,0,0,0
379303693,0,0,0,0,0,1,0,0,0,0,0,0,0
380988636,0,1,0,0,0,0,0,0,0,0,0,0,0
400106298,0,1,0,0,0,0,0,0,0,0,0,0,0
410916228,0,1,1,0,0,0,0,0,0,0,0,0,0
415913764,0,0,0,0,0,0,0,0,0,0,0,0,1
428577118,0,1,1,0,0,0,0,0,0,0,0,0,0
434384331,0,0,1,0,0,1,0,0,0,0,0,0,0
437735818,0,0,0,0,0,0,0,0,0,0,0,0,1
438360924,0,1,1,0,0,0,0,1,0,0,0,0,0
440231382,0,1,0,0,1,0,0,0,0,0,0,0,0
458793562,0,1,0,0,1,0,0,0,0,0,0,0,0
460889839,0,1,1,0,0,0,0,0,0,0,0,0,0
460889993,0,1,1,0,0,0,0,0,0,0,0,0,0
460890283,0,0,0,0,0,0,0,0,0,0,1,0,0
478003161,0,0,0,0,0,0,0,0,0,0,0,1,1
481795443,0,0,1,0,0,0,0,0,0,0,0,1,0
481796150,0,0,1,0,0,0,0,0,0,0,0,0,1
485616983,0,0,1,0,0,0,0,0,0,0,1,0,0
489150607,0,0,0,0,0,0,0,0,1,0,0,0,0
489150618,0,0,0,0,0,0,0,0,0,1,0,0,0
493158015,0,1,0,0,1,0,0,1,0,0,0,0,0
496786404,1,0,1,0,0,0,0,0,0,0,0,1,0
512763569,0,1,1,0,0,0,0,0,0,0,0,0,0
516326233,0,0,0,0,0,0,0,0,0,0,0,0,1
522936701,1,0,1,0,1,1,1,0,0,0,1,0,0
522950167,0,1,1,0,0,0,0,0,0,0,0,0,0
526270715,1,0,1,0,1,0,1,1,0,0,0,1,0
20245030,0,0,0,1,0,0,0,0,0,0,0,0,0
20442213,0,1,0,0,0,0,0,0,0,0,0,0,0
25566532,0,1,0,0,0,0,0,0,0,0,0,0,0
25979322,0,0,1,0,0,1,1,0,0,0,0,0,0
27577806,0,0,1,0,0,0,1,0,0,0,0,0,1
27577930,0,0,0,0,0,0,1,0,0,0,0,0,0
28744184,0,0,0,0,0,0,1,0,0,0,0,0,0
28928379,0,1,1,0,0,0,0,0,0,0,0,0,1
33425885,1,0,1,0,0,0,0,0,0,0,0,0,1
33425998,1,0,1,0,0,0,0,0,0,0,0,0,1
34093571,0,0,0,0,0,0,0,0,1,0,0,0,0
41517761,0,0,0,0,0,0,0,0,0,1,0,0,1
48498692,0,0,0,0,0,0,0,0,0,0,0,0,1
53956798,0,0,1,0,0,0,1,0,0,0,0,0,0
69314209,0,0,0,0,0,0,0,0,0,0,1,0,1
76942734,0,1,1,0,1,0,0,0,0,0,0,0,1
77105004,0,1,0,0,1,1,0,0,0,0,1,0,1
81352407,0,0,0,0,0,0,0,1,0,0,1,0,1
89919918,0,0,0,0,0,0,0,0,0,0,0,0,1
92034179,0,0,1,0,0,0,1,0,0,0,0,0,0
92054983,0,0,1,0,0,0,1,0,0,0,0,0,0
92055282,0,0,0,0,0,0,1,0,0,0,0,0,0
96860113,0,0,1,0,0,0,1,0,0,0,0,0,0
118170919,0,0,0,0,0,0,0,0,0,0,0,0,1
118183794,0,0,0,0,0,0,0,0,0,0,0,0,1
123154726,0,1,0,0,0,0,0,0,0,0,0,0,0
125621859,0,1,0,0,0,0,0,0,0,0,0,0,0
137680163,0,0,1,0,0,0,1,0,0,0,0,0,0
138397971,0,0,1,0,0,0,1,0,0,0,0,0,1
159817130,0,0,0,0,0,1,0,1,0,0,1,0,1
160815981,0,0,0,0,0,0,0,0,0,0,1,0,1
167218109,0,0,0,0,1,0,0,0,0,0,1,0,1
174752102,0,1,0,0,0,0,0,0,0,0,0,0,1
175216469,0,0,1,0,0,0,0,0,0,0,0,0,0
177147450,1,1,1,0,0,0,0,0,0,0,0,0,0
177155051,1,0,1,0,0,0,1,0,0,0,0,0,1
185952071,0,0,0,0,0,0,1,0,0,0,0,0,0
201312430,0,0,0,0,0,0,0,0,1,0,0,0,0
201312434,0,0,0,0,0,0,0,0,0,1,0,0,0
201312527,0,0,0,0,0,0,0,0,1,0,0,0,0
201312566,0,0,0,0,0,0,0,0,0,1,0,0,0
206777139,0,0,0,0,0,1,0,0,0,0,0,0,0
206791680,1,1,1,0,1,1,1,0,0,0,0,0,1
213126044,0,0,0,0,0,1,0,1,0,0,0,0,0
224150421,1,0,1,0,0,0,0,0,0,0,0,0,1
224150491,1,0,0,0,0,0,0,0,0,0,0,0,0
224150831,1,0,0,0,0,0,0,0,0,0,0,0,0
236601911,0,0,1,0,0,0,0,0,0,0,0,0,0
255872047,0,1,1,0,0,0,0,0,0,0,0,0,0
263058479,0,0,1,0,0,1,0,1,0,0,0,0,1
263058871,0,0,0,0,0,0,0,0,0,0,1,0,1
263059700,0,0,1,0,0,0,0,0,0,0,0,1,0
271148417,0,0,0,0,0,0,0,0,0,0,1,0,1
276974331,0,0,1,0,0,0,0,0,0,0,0,1,0
281096833,0,0,1,0,0,0,1,0,0,0,0,0,1
282242099,0,0,0,0,0,0,0,0,0,0,0,1,0
284449376,1,1,1,0,1,0,0,0,0,0,0,0,1
284451700,1,0,1,0,0,0,1,0,0,0,0,0,1
284451991,1,0,1,0,0,0,0,0,0,0,0,0,0
284453692,1,0,1,0,0,0,0,0,0,0,0,0,0
284455281,1,0,0,0,0,0,0,0,0,0,0,0,0
284458023,1,0,1,0,0,0,0,0,0,0,0,0,0
284459335,1,0,1,0,0,0,0,0,0,0,0,0,0
284462769,1,0,1,0,0,0,0,0,0,0,0,0,0
284534635,0,1,1,0,0,0,0,0,0,0,0,0,0
284535235,0,0,1,0,0,0,0,0,0,0,1,0,0
284536192,0,1,1,0,0,1,0,0,0,0,0,0,0
284537943,0,0,1,0,1,0,0,0,0,0,0,0,0
284539016,0,0,0,0,0,0,0,0,0,0,0,0,1
288128476,0,0,1,0,0,0,1,0,0,0,0,0,1
311416764,0,1,1,0,1,0,1,0,0,0,0,0,1
311418206,0,0,1,0,0,0,0,0,0,0,0,1,0
326763697,0,0,0,0,0,0,1,0,0,0,0,0,0
331935789,0,1,0,0,1,0,0,0,0,0,0,0,1
364604113,0,0,0,0,0,0,1,0,0,0,0,0,0
390398709,0,1,1,0,0,1,0,0,0,0,0,1,0
396627599,0,0,1,0,0,0,1,0,0,0,0,0,0
397220083,0,0,0,0,0,0,1,0,0,0,0,0,0
449138592,0,1,0,0,0,0,0,0,0,0,0,0,0
467777640,0,1,1,0,0,0,0,0,0,0,0,0,1
467777700,0,0,0,0,0,0,0,0,0,0,0,0,1
467777749,0,0,0,0,0,0,0,0,0,0,0,0,1
467777782,0,0,1,0,0,0,0,0,0,0,0,0,0
467785213,0,0,0,0,0,1,0,0,0,0,0,0,0
472217500,0,1,1,0,0,0,0,0,0,0,0,0,0
490748174,0,1,0,0,0,0,0,0,0,0,0,0,0
517463503,1,0,1,0,0,0,0,0,0,0,0,0,0
481185,0,0,0,1,0,0,0,0,0,0,0,0,0
5023781,0,1,1,0,0,0,0,1,0,0,0,0,1
7029386,0,0,1,0,0,0,0,0,0,0,1,0,0
7029389,0,0,0,0,0,0,1,0,0,0,0,0,1
7326975,0,0,0,0,0,0,1,0,0,0,0,0,1
7673342,0,0,1,0,0,0,0,1,0,0,1,0,1
8717066,0,0,0,0,0,0,0,0,0,0,0,0,1
16001290,0,0,1,0,0,0,0,0,0,0,0,0,1
20426876,0,1,0,0,0,0,0,0,0,0,0,0,0
36399012,0,1,0,0,0,0,0,0,0,0,0,0,0
36399189,0,0,0,0,1,0,0,0,0,0,0,0,0
43852879,0,0,1,0,0,1,0,0,0,0,0,0,1
46585365,0,0,1,0,0,1,0,0,0,0,0,0,0
55612735,0,0,1,0,1,0,0,1,0,0,1,0,1
68749217,0,0,1,0,0,0,0,0,0,0,0,0,1
106816845,0,0,0,0,0,0,0,0,0,0,0,0,1
122570669,0,0,0,0,0,0,0,0,1,0,0,0,0
122570827,0,0,0,0,0,0,0,0,0,1,0,0,0
149924617,0,1,1,0,0,0,1,0,0,0,0,0,0
152022293,0,1,1,0,0,0,0,0,0,0,0,0,0
157442938,0,1,1,0,0,0,0,0,0,0,0,0,0
163824268,0,1,1,0,0,0,0,0,0,0,0,0,0
172971336,0,0,0,0,0,0,0,0,1,0,0,0,0
172984368,0,0,0,0,0,0,0,0,1,0,0,0,0
172986623,0,0,0,0,0,0,0,0,1,0,0,0,0
174206897,0,0,0,0,0,0,0,0,0,0,0,0,1
174512876,0,0,0,0,0,0,0,0,0,0,0,0,1
174680001,0,0,0,0,0,0,0,0,0,1,0,0,0
175738723,0,0,0,0,0,1,0,0,0,0,0,0,0
175739039,0,0,0,0,0,0,0,0,0,1,0,0,1
175739176,0,0,0,0,0,0,0,0,0,1,0,0,0
178018330,0,0,0,0,0,0,0,1,0,0,0,0,1
182107870,0,0,0,0,0,0,0,0,1,0,0,0,0
182129380,0,0,0,0,0,0,0,0,0,1,0,0,0
202991618,0,0,1,0,0,0,1,0,0,0,0,0,0
203320547,0,0,1,0,0,0,0,0,0,0,0,0,1
203321235,0,1,1,0,0,0,1,0,0,0,0,0,1
206019314,0,0,0,0,0,0,0,0,0,0,0,0,1
209314553,0,0,0,0,0,0,0,0,0,0,0,0,1
209530195,0,0,0,0,0,0,0,0,1,0,0,0,0
209531331,0,0,0,0,0,0,0,0,1,0,0,0,0
209531347,0,0,0,0,0,0,0,0,0,1,0,0,0
233322387,0,1,1,0,0,0,0,0,0,0,0,0,0
242049727,0,0,0,0,0,0,0,0,1,0,0,0,0
243337631,0,0,0,0,0,0,0,0,0,1,0,0,0
249362411,0,0,0,0,0,0,0,0,0,0,0,0,1
249443487,0,0,0,0,0,0,0,0,0,0,0,0,1
261007884,0,0,1,0,0,0,0,0,0,0,0,0,1
266854511,0,0,0,0,0,0,0,1,0,0,0,0,0
292965011,0,0,0,0,0,0,0,0,1,0,0,0,0
292965426,0,0,0,0,0,0,0,0,1,0,0,0,0
292965991,0,0,0,0,0,0,0,0,0,1,0,0,0
350894393,0,1,1,0,0,0,0,0,0,0,0,0,0
381611516,0,0,0,0,0,0,0,0,1,0,0,0,0
383760336,0,0,0,0,0,0,0,0,1,0,0,0,0
383760719,0,0,0,0,0,0,0,0,1,0,0,0,0
383760732,0,0,0,0,0,0,0,0,0,1,0,0,0
383760814,0,0,0,0,0,0,0,0,0,1,0,0,0
383761641,0,0,0,0,0,0,0,0,1,0,0,0,0
383761801,0,0,0,0,0,0,0,0,0,1,0,0,0
383762757,0,0,0,0,0,0,0,0,1,0,0,0,0
383762786,0,0,0,0,0,0,0,0,0,1,0,0,0
386216612,0,0,0,0,0,0,0,0,1,0,0,0,0
386216872,0,0,0,0,0,0,0,0,1,0,0,0,0
386217202,0,0,0,0,0,0,0,0,1,0,0,0,0
386217440,0,0,0,0,0,0,0,0,1,0,0,0,0
386217666,0,0,0,0,0,0,0,0,1,0,0,0,0
386217740,0,0,0,0,0,0,0,0,0,1,0,0,0
386217936,0,0,0,0,0,0,0,0,1,0,0,0,0
386217948,0,0,0,0,0,0,0,0,0,1,0,0,0
407573597,0,1,0,0,0,0,0,0,0,0,0,0,0
423443417,0,0,1,0,0,0,0,0,0,0,0,0,1
434625263,0,1,1,0,0,0,0,0,0,0,0,0,0
442550278,0,1,0,0,0,0,0,0,0,0,0,0,0
453668112,0,0,0,0,0,0,0,0,0,0,0,0,1
457191488,0,0,0,0,0,1,0,0,0,0,0,0,0
466798036,0,0,0,0,0,0,0,0,1,0,0,0,0
466800455,0,0,0,0,0,0,0,0,1,0,0,0,0
466800992,0,0,0,0,0,0,0,0,1,0,0,0,0
466801146,0,0,0,0,0,0,0,0,1,0,0,0,0
466802308,0,0,0,0,0,0,0,0,0,1,0,0,0
466803563,0,0,0,0,0,0,0,0,1,0,0,0,0
466803697,0,0,0,0,0,0,0,0,0,1,0,0,0
466804090,0,0,0,0,0,0,0,0,1,0,0,0,0
466804107,0,0,0,0,0,0,0,0,0,1,0,0,0
466804214,0,0,0,0,0,0,0,0,1,0,0,0,0
466804250,0,0,0,0,0,0,0,0,0,1,0,0,0
466970952,0,0,0,0,0,0,0,0,1,0,0,0,0
466971768,0,0,0,0,0,0,0,0,1,0,0,0,0
466972405,0,0,0,0,0,0,0,0,1,0,0,0,0
467057544,0,1,1,0,0,0,0,0,0,0,0,0,0
467831304,0,0,0,0,0,0,0,0,0,1,0,0,0
470372916,0,0,0,0,0,0,0,0,1,0,0,0,0
470495696,0,0,0,0,0,0,0,0,0,1,0,0,0
475428387,0,0,0,0,0,0,0,0,1,0,0,0,0
475428395,0,0,0,0,0,0,0,0,0,1,0,0,0
475428670,0,0,0,0,0,0,0,0,1,0,0,0,0
475428706,0,0,0,0,0,0,0,0,0,1,0,0,0
475428838,0,0,0,0,0,0,0,0,1,0,0,0,0
475428859,0,0,0,0,0,0,0,0,0,1,0,0,0
475429029,0,0,0,0,0,0,0,0,1,0,0,0,0
475429051,0,0,0,0,0,0,0,0,0,1,0,0,0
477316405,0,0,0,0,0,0,0,0,1,0,0,0,0
479634903,0,0,0,0,0,0,0,0,0,1,0,0,0
488011044,0,0,1,0,1,0,0,0,0,0,0,0,0
492411851,0,1,0,0,0,0,0,0,0,0,0,0,0
492482430,0,0,0,0,1,0,0,0,0,0,0,0,0
505198457,0,0,1,0,0,0,0,0,0,0,0,0,1
516494043,0,1,1,0,0,0,0,0,0,0,0,0,0
517861874,1,1,1,0,1,0,0,0,0,0,0,0,1
520825012,0,0,0,0,0,0,0,0,0,0,0,0,1
540806304,0,0,1,0,1,0,0,0,0,0,0,0,0
46137262,0,0,0,1,0,0,0,0,0,0,0,0,0
46147564,0,0,1,0,0,0,1,0,0,0,0,0,0
46519486,0,0,1,0,0,0,0,0,0,0,0,0,1
46914431,0,0,1,0,0,0,0,0,0,0,0,0,0
47393202,0,0,1,0,0,0,0,0,0,0,1,0,0
47393302,0,0,1,0,0,0,0,0,0,0,0,0,0
48355746,0,0,1,0,0,1,0,0,0,0,0,0,0
49433563,0,0,1,0,0,0,0,0,0,0,1,0,1
56770263,0,0,0,0,0,0,0,0,1,0,0,0,0
56770296,0,0,0,0,0,0,0,0,1,0,0,0,0
56781112,0,0,0,0,0,0,0,0,0,1,0,0,0
58912784,0,0,1,0,0,0,0,0,0,0,0,0,0
60266387,0,0,0,0,0,0,1,0,0,0,0,0,0
71150199,0,1,1,0,0,0,0,0,0,0,0,0,0
73111509,1,0,1,0,0,0,0,0,0,0,0,0,0
73113000,1,0,1,0,0,0,0,0,0,0,0,0,0
73187462,1,0,1,0,0,0,0,0,0,0,0,0,0
76176454,0,1,1,0,0,0,0,0,0,0,0,0,0
79882804,0,1,0,0,0,0,0,0,0,0,0,0,0
79883036,0,1,0,0,0,0,0,0,0,0,0,0,0
79883146,0,1,0,0,0,0,0,0,0,0,0,0,0
79883235,0,1,0,0,0,0,0,0,0,0,0,0,0
80342150,0,1,0,0,0,0,0,0,0,0,0,0,0
101433426,0,0,0,0,0,1,0,0,0,0,0,0,0
109012258,0,0,0,0,0,0,0,0,0,0,1,0,1
113779943,0,0,0,0,0,1,0,0,0,0,0,0,0
143564642,0,0,1,0,0,0,0,0,0,0,1,0,0
182922452,0,1,0,0,0,0,0,0,0,0,0,0,0
182922670,1,0,1,0,0,0,0,0,0,0,0,0,0
182922777,0,1,0,0,0,0,0,0,0,0,0,0,0
182923099,1,1,1,0,0,0,0,0,0,0,0,0,0
230147242,0,0,0,0,0,0,1,0,0,0,0,0,0
230565124,0,0,0,0,0,0,0,0,0,0,0,0,1
235754375,0,1,1,0,0,0,0,0,0,0,0,0,0
235755284,0,0,0,0,0,0,1,0,0,0,0,0,0
256293468,0,1,1,0,0,0,0,0,0,0,0,0,0
260482707,0,0,1,0,0,0,0,0,0,0,0,0,0
263476547,0,0,0,0,0,1,0,0,0,0,0,0,1
287585602,0,0,0,0,0,0,0,0,0,0,1,0,1
287602315,0,0,1,0,1,0,0,0,0,0,0,0,0
300242730,0,1,0,0,0,0,0,0,0,0,0,0,0
300321277,0,0,0,0,1,0,0,0,0,0,0,0,0
313964611,0,0,0,0,0,0,0,0,0,0,0,0,1
314295802,0,0,0,0,0,0,0,0,0,0,0,0,1
370744096,0,0,0,0,0,0,0,0,0,0,1,0,0
414028540,1,0,1,0,0,0,0,0,0,0,0,0,0
414223612,0,0,0,0,0,1,0,0,0,0,0,0,0
416184699,0,0,0,0,0,1,1,0,0,0,0,0,0
416184791,0,0,0,0,0,0,1,0,0,0,0,0,0
416184889,0,0,0,0,0,0,0,0,0,0,0,0,1
416185056,0,0,0,0,0,0,0,0,0,0,1,0,1
429093244,0,0,0,0,0,0,0,0,0,0,1,0,1
429180938,0,0,0,0,0,0,0,0,0,0,0,0,1
491645956,0,0,0,0,0,0,0,0,0,0,0,0,1
498734581,0,1,0,0,1,1,0,0,0,0,0,0,0
2050597,0,0,0,1,0,0,0,0,0,0,0,0,0
2056733,0,0,0,0,0,1,0,0,0,0,0,0,0
2060498,0,1,1,0,0,0,0,0,0,0,0,0,1
2060533,1,1,1,0,0,0,1,0,0,0,0,0,1
2136180,0,0,0,0,0,1,0,0,0,0,0,0,0
2313393,0,1,1,0,0,0,0,0,0,0,1,0,1
2376870,0,0,1,0,0,0,0,1,0,0,0,0,1
2565816,0,1,0,0,1,0,0,0,0,0,1,0,1
2592450,0,1,1,0,0,0,0,0,0,0,0,0,0
2705125,0,0,1,0,0,0,0,0,0,0,0,0,0
3868264,1,0,1,0,0,0,1,0,0,0,0,1,0
4029591,0,0,0,0,0,0,0,0,0,0,0,1,0
4972882,0,0,1,0,0,0,1,0,0,0,0,0,1
5032486,0,1,1,0,0,0,0,0,0,0,0,0,0
5113983,0,0,1,0,0,1,0,0,0,0,0,0,1
5117508,0,0,0,0,0,0,0,0,0,0,1,0,1
5901711,0,0,0,0,0,1,0,0,0,0,0,0,1
6231691,0,0,0,0,0,0,0,0,0,0,1,0,1
6231692,0,0,0,0,0,0,0,0,0,0,0,0,1
7334679,0,0,0,0,0,0,0,0,0,0,0,0,1
7367029,0,0,0,0,0,0,0,0,0,0,0,0,1
8129831,0,0,0,0,0,0,0,0,0,0,0,0,1
8335914,0,0,0,0,0,0,0,0,0,0,1,0,1
14811003,0,0,0,0,0,0,0,0,0,0,0,0,1
15406348,0,0,0,0,0,0,0,0,0,0,1,0,1
16264163,0,0,1,0,0,0,1,0,0,0,0,0,0
23023397,0,1,1,0,0,0,0,0,0,0,0,0,0
25659998,0,0,0,0,0,0,0,0,0,0,1,0,1
32841978,0,0,0,0,0,0,0,0,0,0,0,0,1
42593058,0,0,1,0,0,0,0,0,0,0,0,0,1
51947032,0,1,0,0,1,0,0,0,0,0,0,0,1
56455687,0,0,1,0,0,0,0,0,0,0,1,0,1
109807118,0,1,0,0,0,0,0,1,0,0,0,0,0
112811220,0,0,1,0,0,0,0,0,0,0,0,0,1
114651953,0,0,0,0,0,0,0,0,0,0,0,1,1
128719596,0,0,0,0,0,0,0,0,0,0,0,0,1
129504267,0,0,1,0,0,0,1,0,0,0,0,0,1
138163548,0,0,0,0,0,1,0,0,0,0,0,0,0
141698316,0,0,0,0,0,0,0,0,0,0,0,0,1
170093646,0,0,1,0,0,0,1,0,0,0,0,0,1
170359284,0,0,0,0,0,0,0,0,0,0,1,0,1
175895620,0,1,0,0,0,1,0,0,0,0,0,0,1
179633359,0,0,1,0,0,0,0,0,0,0,0,0,1
179633571,0,0,0,0,0,1,0,0,0,0,0,0,0
210289555,0,0,0,0,0,0,0,1,0,0,0,0,1
215002779,0,0,1,0,0,0,1,0,0,0,0,0,1
215421890,1,1,1,0,0,0,1,0,0,0,0,0,0
215458549,0,0,1,0,0,0,0,0,0,0,0,0,1
215458827,0,0,0,0,0,0,0,1,0,0,0,0,1
215458952,0,1,0,0,0,0,0,0,0,0,0,0,0
215472594,0,1,0,0,0,0,0,0,0,0,0,0,1
215474399,0,1,0,0,0,0,0,0,0,0,0,0,1
215474782,0,0,0,0,0,0,0,1,0,0,0,0,1
215475161,0,1,0,0,0,0,0,1,0,0,0,0,1
215475476,0,1,1,0,0,0,0,0,0,0,0,0,1
215476920,1,0,0,0,0,0,0,0,0,0,0,0,1
215477476,1,0,1,0,0,0,1,0,0,0,0,0,0
215477911,1,0,1,0,0,0,1,0,0,0,0,0,1
215478086,0,0,0,0,0,1,0,0,0,0,0,0,0
215478355,0,1,0,0,0,0,0,0,0,0,0,0,1
226435973,0,1,1,0,0,0,0,0,0,0,0,0,1
229211823,0,0,1,0,0,0,0,1,0,0,0,0,0
229256500,0,0,1,0,0,0,0,0,0,0,0,0,1
235205480,0,0,1,0,0,0,0,0,0,0,0,1,1
236837943,0,0,0,0,0,0,0,0,0,0,1,0,1
237009715,0,0,1,0,0,0,1,0,0,0,0,0,1
237022645,0,0,0,0,0,0,0,0,0,0,0,0,1
237185757,0,0,1,0,0,0,1,0,0,0,0,0,0
238940777,0,0,1,0,0,0,1,0,0,0,0,0,0
265978682,0,0,0,0,0,0,0,0,0,0,0,0,1
265978926,0,0,0,0,0,0,0,0,0,0,0,0,1
265979568,0,0,0,0,0,0,0,0,0,0,0,0,1
268650736,0,0,0,0,0,0,1,0,0,0,0,0,1
280518994,0,0,0,0,0,0,0,0,0,0,0,1,1
282253996,1,0,1,0,0,1,1,1,0,0,0,1,1
329411604,0,0,1,0,0,0,0,0,0,0,0,0,0
332332053,0,0,0,0,0,1,0,0,0,0,0,0,0
341709156,0,0,0,0,0,0,0,1,0,0,0,0,0
363565532,0,1,1,0,0,0,0,0,0,0,0,0,0
369284322,1,1,1,0,0,0,1,0,0,0,0,0,0
369314038,0,1,1,0,0,0,0,0,0,0,0,0,0
369467705,0,0,1,0,0,0,1,0,0,0,0,0,0
369470930,0,0,1,0,0,0,0,0,0,0,0,0,1
369471041,1,0,1,0,0,0,1,0,0,0,0,0,0
369471156,1,0,0,0,0,0,0,0,0,0,0,0,1
372592412,0,0,0,0,0,0,0,0,0,0,0,1,0
374450929,0,1,1,0,0,0,0,0,0,0,0,0,1
380273988,0,0,0,0,0,0,0,1,0,0,0,0,1
380274206,1,0,0,0,0,0,0,0,0,0,0,0,1
380866485,0,1,1,0,0,0,0,0,0,0,0,0,0
381070611,0,1,0,0,1,0,0,0,0,0,1,0,1
381251370,1,1,1,0,0,0,0,0,0,0,0,0,0
381251467,0,0,1,0,0,0,0,0,0,0,0,0,0
381440006,0,1,1,0,0,0,1,1,0,0,0,0,1
381440922,0,0,0,0,0,0,1,1,0,0,0,0,1
381441371,0,1,1,0,0,0,0,0,0,0,0,0,1
381441807,0,1,1,0,0,0,0,1,0,0,0,0,1
381442014,0,0,0,0,0,1,0,0,0,0,0,0,1
381444528,1,1,1,0,0,0,1,0,0,0,0,0,1
381446721,1,1,1,0,0,0,0,0,0,0,0,0,0
381446983,1,0,0,0,0,1,0,0,0,0,0,0,1
381447321,1,1,1,0,1,0,0,0,0,0,0,0,0
381447714,1,1,0,0,0,0,0,0,0,0,0,0,1
381447863,0,0,0,0,0,0,0,0,0,0,0,0,1
381448436,0,1,0,0,1,0,0,0,0,0,0,0,0
381449061,0,1,0,0,0,0,0,0,0,0,0,0,0
381449395,0,1,0,0,0,0,0,0,0,0,0,0,1
381640945,0,1,1,0,0,0,0,1,0,0,0,0,0
382013194,0,0,0,0,0,0,0,0,0,0,1,0,1
382024269,0,1,1,0,0,1,1,1,0,0,0,0,1
382024426,0,0,0,0,0,1,0,0,0,0,0,0,0
382024569,0,0,0,0,0,0,0,0,0,0,0,0,1
382025854,0,0,0,0,1,0,0,0,0,0,0,0,1
382028494,1,1,1,0,1,0,1,0,0,0,0,0,1
382028542,0,0,0,0,1,0,0,0,0,0,0,0,0
382028764,0,1,0,0,1,0,0,0,0,0,0,0,1
382028968,1,0,0,0,0,0,0,0,0,0,0,0,1
382029189,0,1,1,0,0,0,0,0,0,0,0,0,1
382206471,1,1,0,0,0,0,0,0,0,0,0,0,1
382212560,0,1,1,0,0,0,0,0,0,0,0,0,0
382214556,0,1,1,0,0,0,0,0,0,0,0,0,0
382428121,1,1,0,0,0,0,0,0,0,0,0,0,1
382428416,0,0,0,0,0,0,0,0,0,0,0,0,1
382428879,0,0,0,0,0,0,0,0,0,0,0,0,1
382429115,1,0,0,0,0,0,0,0,0,0,0,0,1
382429694,1,0,0,0,0,0,0,0,0,0,0,0,1
382429771,0,0,1,0,0,0,0,0,0,0,0,0,1
